Start,Finish,Active Calories (kcal),Distance (mi),Flights Climbed (count),Heart Rate (count/min),Respiratory Rate (count/min),Steps (count)
17-Apr-2016 19:00,17-Apr-2016 20:00,0.0,1.0392433190181,4.0,0.0,0.0,2373.0
17-Apr-2016 20:00,17-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
17-Apr-2016 21:00,17-Apr-2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0
17-Apr-2016 22:00,17-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
17-Apr-2016 23:00,18-Apr-2016 00:00,0.0,0.00464164280599552,0.0,0.0,0.0,9.0
18-Apr-2016 00:00,18-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 01:00,18-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 02:00,18-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 03:00,18-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 04:00,18-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 05:00,18-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 06:00,18-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 07:00,18-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 08:00,18-Apr-2016 09:00,0.0,0.0194165913813533,0.0,0.0,0.0,18.0
18-Apr-2016 09:00,18-Apr-2016 10:00,0.0,0.491909762711125,0.0,0.0,0.0,1049.0
18-Apr-2016 10:00,18-Apr-2016 11:00,0.0,0.561893541716755,1.0,0.0,0.0,1282.0
18-Apr-2016 11:00,18-Apr-2016 12:00,0.0,0.113891125824915,1.0,0.0,0.0,236.0
18-Apr-2016 12:00,18-Apr-2016 13:00,0.0,0.175462797263837,0.0,0.0,0.0,372.0
18-Apr-2016 13:00,18-Apr-2016 14:00,0.0,0.836862799485622,0.0,0.0,0.0,1873.92677594014
18-Apr-2016 14:00,18-Apr-2016 15:00,0.0,0.472391157405864,2.0,0.0,0.0,1203.07322405986
18-Apr-2016 15:00,18-Apr-2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 16:00,18-Apr-2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 17:00,18-Apr-2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 18:00,18-Apr-2016 19:00,0.0,0.679798725443789,2.0,0.0,0.0,1497.0
18-Apr-2016 19:00,18-Apr-2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0
18-Apr-2016 20:00,18-Apr-2016 21:00,0.0,0.51311915928997,0.0,0.0,0.0,1164.0
18-Apr-2016 21:00,18-Apr-2016 22:00,0.0,0.472617921345634,2.0,0.0,0.0,1238.03186044247
18-Apr-2016 22:00,18-Apr-2016 23:00,0.0,0.00109062076819402,0.0,0.0,0.0,2.96813955753021
18-Apr-2016 23:00,19-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 00:00,19-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 01:00,19-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 02:00,19-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 03:00,19-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 04:00,19-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 05:00,19-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 06:00,19-Apr-2016 07:00,0.0,0.139087727670385,0.0,0.0,0.0,246.0
19-Apr-2016 07:00,19-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 08:00,19-Apr-2016 09:00,0.0,0.116991768074173,1.0,0.0,0.0,248.0
19-Apr-2016 09:00,19-Apr-2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 10:00,19-Apr-2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 11:00,19-Apr-2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 12:00,19-Apr-2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 13:00,19-Apr-2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 14:00,19-Apr-2016 15:00,0.0,0.669502604788087,8.0,0.0,0.0,1366.0
19-Apr-2016 15:00,19-Apr-2016 16:00,0.0,0.580118358784472,0.0,0.0,0.0,1221.0
19-Apr-2016 16:00,19-Apr-2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 17:00,19-Apr-2016 18:00,0.0,0.204878509504693,0.0,0.0,0.0,406.0
19-Apr-2016 18:00,19-Apr-2016 19:00,0.0,0.688149954267208,2.0,0.0,0.0,1608.0
19-Apr-2016 19:00,19-Apr-2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 20:00,19-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 21:00,19-Apr-2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 22:00,19-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
19-Apr-2016 23:00,20-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 00:00,20-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 01:00,20-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 02:00,20-Apr-2016 03:00,0.0,0.00367851745807106,0.0,0.0,0.0,8.0
20-Apr-2016 03:00,20-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 04:00,20-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 05:00,20-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 06:00,20-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 07:00,20-Apr-2016 08:00,0.0,0.00228664598746522,0.0,0.0,0.0,8.0
20-Apr-2016 08:00,20-Apr-2016 09:00,0.0,0.316688668763611,0.0,0.0,0.0,709.597641118906
20-Apr-2016 09:00,20-Apr-2016 10:00,0.0,0.182291039739115,0.0,0.0,0.0,406.402358881094
20-Apr-2016 10:00,20-Apr-2016 11:00,0.0,0.575147389246718,2.0,0.0,0.0,1319.0
20-Apr-2016 11:00,20-Apr-2016 12:00,0.0,0.117209247991804,0.0,0.0,0.0,246.0
20-Apr-2016 12:00,20-Apr-2016 13:00,0.0,0.472005985047465,2.0,0.0,0.0,1066.0
20-Apr-2016 13:00,20-Apr-2016 14:00,0.0,0.0569622467179123,0.0,0.0,0.0,122.599549024007
20-Apr-2016 14:00,20-Apr-2016 15:00,0.0,0.266330970891056,4.0,0.0,0.0,573.400450975993
20-Apr-2016 15:00,20-Apr-2016 16:00,0.0,0.18087037189534,0.0,0.0,0.0,409.385123128253
20-Apr-2016 16:00,20-Apr-2016 17:00,0.0,0.808383634707005,1.0,0.0,0.0,2006.61487687175
20-Apr-2016 17:00,20-Apr-2016 18:00,0.0,0.0607017517695581,0.0,0.0,0.0,129.0
20-Apr-2016 18:00,20-Apr-2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 19:00,20-Apr-2016 20:00,0.0,0.413777290622639,1.0,0.0,0.0,916.0
20-Apr-2016 20:00,20-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 21:00,20-Apr-2016 22:00,0.0,0.121217092181633,2.0,0.0,0.0,259.0
20-Apr-2016 22:00,20-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
20-Apr-2016 23:00,21-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 00:00,21-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 01:00,21-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 02:00,21-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 03:00,21-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 04:00,21-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 05:00,21-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 06:00,21-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 07:00,21-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
21-Apr-2016 08:00,21-Apr-2016 09:00,0.0,0.0529229380654362,0.0,0.0,0.0,115.163469891709
21-Apr-2016 09:00,21-Apr-2016 10:00,0.0,0.766181159498373,0.0,0.0,0.0,1636.83653010829
21-Apr-2016 10:00,21-Apr-2016 11:00,0.0,0.374829579761745,1.0,0.0,0.0,783.0
21-Apr-2016 11:00,21-Apr-2016 12:00,0.0,0.019573192555476,0.0,0.0,0.0,45.0
21-Apr-2016 12:00,21-Apr-2016 13:00,0.0,1.1868003360394,6.0,0.0,0.0,2506.0
21-Apr-2016 13:00,21-Apr-2016 14:00,0.0,0.743998797024851,0.0,0.0,0.0,1587.0
21-Apr-2016 14:00,21-Apr-2016 15:00,0.0,0.155255806092339,4.0,0.0,0.0,321.0
21-Apr-2016 15:00,21-Apr-2016 16:00,0.0,0.193022747156686,0.0,0.0,0.0,417.0
21-Apr-2016 16:00,21-Apr-2016 17:00,0.0,0.590033872781369,0.0,0.0,0.0,1242.08762282198
21-Apr-2016 17:00,21-Apr-2016 18:00,0.0,0.179341723734723,0.0,0.0,0.0,388.91237717802
21-Apr-2016 18:00,21-Apr-2016 19:00,0.0,1.02149828057054,1.0,0.0,0.0,2170.59777417277
21-Apr-2016 19:00,21-Apr-2016 20:00,0.0,0.302370326763251,0.0,0.0,0.0,626.402225827226
21-Apr-2016 20:00,21-Apr-2016 21:00,0.0,0.0275146525493143,0.0,0.0,0.0,34.0
21-Apr-2016 21:00,21-Apr-2016 22:00,0.0,0.330693412351508,0.0,0.0,0.0,729.0
21-Apr-2016 22:00,21-Apr-2016 23:00,0.0,0.510325946473564,2.0,0.0,0.0,1225.0
21-Apr-2016 23:00,22-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 00:00,22-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 01:00,22-Apr-2016 02:00,0.0,0.000736994366306158,0.0,0.0,0.0,0.0
22-Apr-2016 02:00,22-Apr-2016 03:00,0.0,0.0123552966540303,0.0,0.0,0.0,26.0
22-Apr-2016 03:00,22-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 04:00,22-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 05:00,22-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 06:00,22-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 07:00,22-Apr-2016 08:00,0.0,0.481437942268426,0.0,0.0,0.0,978.37256293221
22-Apr-2016 08:00,22-Apr-2016 09:00,0.0,0.529408713263081,3.0,0.0,0.0,1089.62743706779
22-Apr-2016 09:00,22-Apr-2016 10:00,0.0,1.69521867295001,13.0,0.0,0.0,3695.0
22-Apr-2016 10:00,22-Apr-2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 11:00,22-Apr-2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 12:00,22-Apr-2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 13:00,22-Apr-2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 14:00,22-Apr-2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 15:00,22-Apr-2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 16:00,22-Apr-2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 17:00,22-Apr-2016 18:00,0.0,0.361097440944885,1.0,0.0,0.0,759.0
22-Apr-2016 18:00,22-Apr-2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 19:00,22-Apr-2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 20:00,22-Apr-2016 21:00,0.0,0.343994543377606,0.0,0.0,0.0,751.61739962468
22-Apr-2016 21:00,22-Apr-2016 22:00,0.0,0.284988445963912,2.0,0.0,0.0,603.38260037532
22-Apr-2016 22:00,22-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
22-Apr-2016 23:00,23-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 00:00,23-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 01:00,23-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 02:00,23-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 03:00,23-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 04:00,23-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 05:00,23-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 06:00,23-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 07:00,23-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 08:00,23-Apr-2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 09:00,23-Apr-2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 10:00,23-Apr-2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 11:00,23-Apr-2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 12:00,23-Apr-2016 13:00,0.0,0.00564930869420876,0.0,0.0,0.0,13.0
23-Apr-2016 13:00,23-Apr-2016 14:00,0.0,1.58329003553644,2.0,0.0,0.0,3364.0
23-Apr-2016 14:00,23-Apr-2016 15:00,0.0,0.0926650858986459,0.0,0.0,0.0,242.0
23-Apr-2016 15:00,23-Apr-2016 16:00,0.0,0.0992578342480583,0.0,0.0,0.0,286.0
23-Apr-2016 16:00,23-Apr-2016 17:00,0.0,0.194352481508083,1.0,0.0,0.0,461.0
23-Apr-2016 17:00,23-Apr-2016 18:00,0.0,0.667570140381106,2.0,0.0,0.0,1737.0
23-Apr-2016 18:00,23-Apr-2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 19:00,23-Apr-2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 20:00,23-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 21:00,23-Apr-2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 22:00,23-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
23-Apr-2016 23:00,24-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 00:00,24-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 01:00,24-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 02:00,24-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 03:00,24-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 04:00,24-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 05:00,24-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 06:00,24-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 07:00,24-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 08:00,24-Apr-2016 09:00,0.0,0.0481532027548662,0.0,0.0,0.0,99.0
24-Apr-2016 09:00,24-Apr-2016 10:00,0.0,0.127725913208085,0.0,0.0,0.0,267.0
24-Apr-2016 10:00,24-Apr-2016 11:00,0.0,0.0313564697123744,0.0,0.0,0.0,52.6429110459904
24-Apr-2016 11:00,24-Apr-2016 12:00,0.0,0.146796864814185,0.0,0.0,0.0,308.35708895401
24-Apr-2016 12:00,24-Apr-2016 13:00,0.0,0.0917951662290651,0.0,0.0,0.0,186.0
24-Apr-2016 13:00,24-Apr-2016 14:00,0.0,0.870826871072766,2.0,0.0,0.0,1813.0
24-Apr-2016 14:00,24-Apr-2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 15:00,24-Apr-2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 16:00,24-Apr-2016 17:00,0.0,0.755618438320962,6.0,0.0,0.0,1806.0
24-Apr-2016 17:00,24-Apr-2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 18:00,24-Apr-2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 19:00,24-Apr-2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 20:00,24-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 21:00,24-Apr-2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 22:00,24-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
24-Apr-2016 23:00,25-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 00:00,25-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 01:00,25-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 02:00,25-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 03:00,25-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 04:00,25-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 05:00,25-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 06:00,25-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 07:00,25-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 08:00,25-Apr-2016 09:00,0.0,0.193480732067791,0.0,0.0,0.0,418.105658434437
25-Apr-2016 09:00,25-Apr-2016 10:00,0.0,0.311514928122309,0.0,0.0,0.0,680.894341565563
25-Apr-2016 10:00,25-Apr-2016 11:00,0.0,0.570374179944541,1.0,0.0,0.0,1313.0
25-Apr-2016 11:00,25-Apr-2016 12:00,0.0,0.211502326413891,0.0,0.0,0.0,467.0
25-Apr-2016 12:00,25-Apr-2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 13:00,25-Apr-2016 14:00,0.0,0.678281560015356,0.0,0.0,0.0,1532.00267987126
25-Apr-2016 14:00,25-Apr-2016 15:00,0.0,1.338775315329,0.0,0.0,0.0,3141.27864233807
25-Apr-2016 15:00,25-Apr-2016 16:00,0.0,0.34012716983262,2.0,0.0,0.0,830.718677790664
25-Apr-2016 16:00,25-Apr-2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 17:00,25-Apr-2016 18:00,0.0,0.32162172910174,2.0,0.0,0.0,726.0
25-Apr-2016 18:00,25-Apr-2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 19:00,25-Apr-2016 20:00,0.0,1.31542935181524,0.0,0.0,0.0,2885.0
25-Apr-2016 20:00,25-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 21:00,25-Apr-2016 22:00,0.0,0.167577596834452,2.0,0.0,0.0,347.0
25-Apr-2016 22:00,25-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
25-Apr-2016 23:00,26-Apr-2016 00:00,0.0,0.0199770838303724,0.0,0.0,0.0,37.0
26-Apr-2016 00:00,26-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 01:00,26-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 02:00,26-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 03:00,26-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 04:00,26-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 05:00,26-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 06:00,26-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 07:00,26-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 08:00,26-Apr-2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 09:00,26-Apr-2016 10:00,0.0,0.687373240277851,1.0,0.0,0.0,1421.0
26-Apr-2016 10:00,26-Apr-2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 11:00,26-Apr-2016 12:00,0.0,0.468557374930736,0.0,0.0,0.0,1003.0
26-Apr-2016 12:00,26-Apr-2016 13:00,0.0,0.446181798297541,8.0,0.0,0.0,937.0
26-Apr-2016 13:00,26-Apr-2016 14:00,0.0,0.501458979559385,2.0,0.0,0.0,1098.0
26-Apr-2016 14:00,26-Apr-2016 15:00,0.0,0.226769416607131,6.0,0.0,0.0,493.0
26-Apr-2016 15:00,26-Apr-2016 16:00,0.0,0.319185954028433,1.0,0.0,0.0,693.0
26-Apr-2016 16:00,26-Apr-2016 17:00,0.0,0.264578243846976,0.0,0.0,0.0,548.371524682105
26-Apr-2016 17:00,26-Apr-2016 18:00,0.0,0.236688110642997,1.0,0.0,0.0,479.628475317895
26-Apr-2016 18:00,26-Apr-2016 19:00,0.0,0.763105961187017,2.0,0.0,0.0,1672.0
26-Apr-2016 19:00,26-Apr-2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 20:00,26-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 21:00,26-Apr-2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 22:00,26-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
26-Apr-2016 23:00,27-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 00:00,27-Apr-2016 01:00,0.0,0.00894774516823208,0.0,0.0,0.0,20.0
27-Apr-2016 01:00,27-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 02:00,27-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 03:00,27-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 04:00,27-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 05:00,27-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 06:00,27-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 07:00,27-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 08:00,27-Apr-2016 09:00,0.0,0.00345763139641191,0.0,0.0,0.0,0.0
27-Apr-2016 09:00,27-Apr-2016 10:00,0.0,0.517394343073111,1.0,0.0,0.0,995.0
27-Apr-2016 10:00,27-Apr-2016 11:00,0.0,0.59536059413036,2.0,0.0,0.0,1340.0
27-Apr-2016 11:00,27-Apr-2016 12:00,0.0,0.104309582040951,1.0,0.0,0.0,221.0
27-Apr-2016 12:00,27-Apr-2016 13:00,0.0,0.507622981786767,2.0,0.0,0.0,1054.0
27-Apr-2016 13:00,27-Apr-2016 14:00,0.0,0.463337856916145,1.0,0.0,0.0,964.0
27-Apr-2016 14:00,27-Apr-2016 15:00,0.0,0.542972788913013,6.0,0.0,0.0,1120.0
27-Apr-2016 15:00,27-Apr-2016 16:00,0.0,0.406032194928898,0.0,0.0,0.0,821.256453404849
27-Apr-2016 16:00,27-Apr-2016 17:00,0.0,0.293512737703144,0.0,0.0,0.0,609.218672437801
27-Apr-2016 17:00,27-Apr-2016 18:00,0.0,0.936581339935126,3.0,0.0,0.0,1979.52487415735
27-Apr-2016 18:00,27-Apr-2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 19:00,27-Apr-2016 20:00,0.0,0.707648582280558,2.0,0.0,0.0,1442.0
27-Apr-2016 20:00,27-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 21:00,27-Apr-2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 22:00,27-Apr-2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0
27-Apr-2016 23:00,28-Apr-2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 00:00,28-Apr-2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 01:00,28-Apr-2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 02:00,28-Apr-2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 03:00,28-Apr-2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 04:00,28-Apr-2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 05:00,28-Apr-2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 06:00,28-Apr-2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 07:00,28-Apr-2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0
28-Apr-2016 08:00,28-Apr-2016 09:00,0.0,0.327032353559898,0.0,0.0,0.0,693.346118464693
28-Apr-2016 09:00,28-Apr-2016 10:00,0.0,0.427293632681092,0.0,0.0,0.0,991.653881535307
28-Apr-2016 10:00,28-Apr-2016 11:00,0.0,0.38038124126445,1.0,0.0,0.0,796.29266281621
28-Apr-2016 11:00,28-Apr-2016 12:00,0.0,0.112714082047878,0.0,0.0,0.0,239.70733718379
28-Apr-2016 12:00,28-Apr-2016 13:00,0.0,1.10535721387231,2.0,0.0,0.0,2422.0
28-Apr-2016 13:00,28-Apr-2016 14:00,0.0,0.688665692356883,2.0,0.0,0.0,1619.0
28-Apr-2016 14:00,28-Apr-2016 15:00,0.0,0.146444762586382,4.0,0.0,0.0,331.0
28-Apr-2016 15:00,28-Apr-2016 16:00,0.0,0.166707677165522,0.0,0.0,0.0,347.0
28-Apr-2016 16:00,28-Apr-2016 17:00,0.0,0.544718841963017,1.0,0.0,0.0,1310.0
28-Apr-2016 17:00,28-Apr-2016 18:00,0.0,0.0306770957606819,0.0,0.0,0.0,60.0
28-Apr-2016 18:00,28-Apr-2016 19:00,0.0,0.527885896364894,0.0,0.0,0.0,1059.0
28-Apr-2016 19:00,28-Apr-2016 20:00,0.0,0.635327189215757,1.0,0.0,0.0,1382.0
28-Apr-2016 20:00,28-Apr-2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0
